Time,direction,frame,subF,slot,1stSym,nSymbol,cellId,bwpId,rnti,tbSize,mcs,rank,rv,SINR(dB),CQI,corrupt,TBler
1.23764,DL,123,7,0,7,2,3,0,3,3,466,0,1,0,57.093,0,0
1.23779,DL,123,7,0,9,2,3,0,2,2,1110,4,1,0,60.4095,0,0
1.23793,DL,123,7,0,1,12,1,0,2,2,13140,24,1,2,18.9463,0,0
1.23793,DL,123,7,0,11,2,3,0,1,1,16118,28,1,0,71.0377,0,0
1.23829,DL,123,8,0,1,3,1,0,4,4,6483,12,1,0,69.7879,0,0
1.2385,DL,123,8,0,4,3,1,0,3,3,964,2,1,0,60.5705,0,0
1.23871,DL,123,8,0,7,3,1,0,2,2,3854,8,1,0,60.4779,0,0
1.23893,DL,123,8,0,1,12,3,0,3,3,466,0,1,2,15.0831,0,0
1.23893,DL,123,8,0,10,3,1,0,1,1,3854,8,1,0,69.6329,0,0
1.23929,DL,123,9,0,1,3,3,0,5,5,10514,16,1,0,63.7947,0,0
1.2395,DL,123,9,0,4,3,3,0,4,4,3854,8,1,0,66.3906,0,0
1.23964,DL,123,9,0,7,2,3,0,3,3,466,0,1,0,55.8359,0,0
1.23979,DL,123,9,0,9,2,3,0,2,2,1110,4,1,0,60.0207,0,0
1.23993,DL,123,9,0,1,12,1,0,3,3,9637,20,1,3,15.9904,0,0
1.23993,DL,123,9,0,1,12,1,0,2,2,9637,20,1,3,16.4529,0,0
1.23993,DL,123,9,0,11,2,3,0,1,1,16118,28,1,0,70.0991,0,0
1.24029,DL,124,0,0,1,3,1,0,4,4,6483,12,1,0,68.6774,0,0
1.2405,DL,124,0,0,4,3,1,0,3,3,1664,4,1,0,59.6656,0,0
1.24071,DL,124,0,0,7,3,1,0,2,2,2629,6,1,0,59.4601,0,0
1.24093,DL,124,0,0,1,12,3,0,3,3,16118,28,1,3,11.4171,1,1
1.24093,DL,124,0,0,1,12,3,0,2,2,9637,20,1,3,11.3576,0,0
1.24093,DL,124,0,0,10,3,1,0,1,1,3854,8,1,0,68.5588,0,0
1.24193,DL,124,1,0,1,12,1,0,3,3,14893,26,1,3,-3.65518,1,1
1.24193,DL,124,1,0,1,12,1,0,1,1,13140,24,1,3,-6.19082,1,1
1.24193,DL,124,1,0,1,12,3,0,4,4,19712,24,1,3,2.40051,0,4.43798e-07
1.24193,DL,124,1,0,1,12,3,0,2,2,13140,24,1,3,58.8801,0,0
1.24229,DL,124,2,0,1,3,1,0,4,4,8412,14,1,0,6.28795,1,0.998564
1.24229,DL,124,2,0,1,3,3,0,5,5,10514,16,1,0,9.57359,0,0
1.2425,DL,124,2,0,4,3,1,0,3,3,1664,4,1,0,-5.13675,1,1
1.2425,DL,124,2,0,4,3,3,0,4,4,8412,14,1,0,3.19344,1,1
1.24271,DL,124,2,0,7,3,1,0,2,2,2629,6,1,0,-3.67057,1,1
1.24271,DL,124,2,0,7,3,3,0,3,3,2629,6,1,0,-13.824,1,1
1.24293,DL,124,2,0,10,3,1,0,1,1,1664,4,1,0,-6.67107,1,1
1.24293,DL,124,2,0,10,3,3,0,2,2,2629,6,1,0,-3.29441,1,1
1.24329,DL,124,3,0,1,3,1,0,4,4,8412,14,1,0,6.32846,1,0.984809
1.24329,DL,124,3,0,1,3,3,0,5,5,19712,24,1,0,9.58884,1,1
1.2435,DL,124,3,0,4,3,1,0,3,3,1664,4,1,0,-5.07606,1,1
1.2435,DL,124,3,0,4,3,3,0,4,4,19712,24,1,0,3.22454,1,1
1.24371,DL,124,3,0,7,3,1,0,2,2,22338,26,1,0,-3.56485,1,1
1.24371,DL,124,3,0,7,3,3,0,3,3,19712,24,1,0,-13.9531,1,1
1.24393,DL,124,3,0,10,3,1,0,1,1,1664,4,1,0,-6.55967,1,1
1.24393,DL,124,3,0,10,3,3,0,2,2,19712,24,1,0,-3.23364,1,1
1.24429,DL,124,4,0,1,3,1,0,4,4,19712,24,1,0,6.43235,1,1
1.24429,DL,124,4,0,1,3,3,0,5,5,19712,24,1,0,9.63203,1,1
1.2445,DL,124,4,0,4,3,1,0,3,3,19712,24,1,0,-5.09958,1,1
1.2445,DL,124,4,0,4,3,3,0,4,4,19712,24,1,0,3.02972,1,1
1.24471,DL,124,4,0,7,3,1,0,2,2,19712,24,1,0,-3.66452,1,1
1.24471,DL,124,4,0,7,3,3,0,3,3,17083,22,1,0,-14.0359,1,1
1.24493,DL,124,4,0,10,3,1,0,1,1,19712,24,1,0,-6.6652,1,1
1.24493,DL,124,4,0,10,3,3,0,2,2,19712,24,1,0,-3.36957,1,1
1.24529,DL,124,5,0,1,3,1,0,4,4,19712,24,1,0,6.30905,1,1
1.24529,DL,124,5,0,1,3,3,0,5,5,17083,22,1,0,9.7148,1,1
1.2455,DL,124,5,0,4,3,1,0,3,3,17083,22,1,0,-5.03214,1,1
1.2455,DL,124,5,0,4,3,3,0,4,4,14456,20,1,0,3.1611,1,1
1.24571,DL,124,5,0,7,3,1,0,2,2,19712,24,1,0,-3.72508,1,1
1.24571,DL,124,5,0,7,3,3,0,3,3,8412,14,1,0,-14.1383,1,1
1.24593,DL,124,5,0,10,3,1,0,1,1,19712,24,1,0,-6.64229,1,1
1.24593,DL,124,5,0,10,3,3,0,2,2,14456,20,1,0,-3.27986,1,1
1.24629,DL,124,6,0,1,3,1,0,4,4,17083,22,1,0,6.23285,1,1
1.24629,DL,124,6,0,1,3,3,0,5,5,17083,22,1,0,9.70962,1,1
1.2465,DL,124,6,0,4,3,1,0,3,3,14456,20,1,0,-5.09367,1,1
1.2465,DL,124,6,0,4,3,3,0,4,4,14456,20,1,0,3.32588,1,1
1.24671,DL,124,6,0,7,3,1,0,2,2,14456,20,1,0,-3.59443,1,1
1.24671,DL,124,6,0,7,3,3,0,3,3,11827,18,1,0,-14.0013,1,1
1.24693,DL,124,6,0,10,3,1,0,1,1,14456,20,1,0,-6.63225,1,1
1.24693,DL,124,6,0,10,3,3,0,2,2,14456,20,1,0,-3.2701,1,1
1.24793,DL,124,7,0,1,12,1,0,4,4,8412,14,1,1,4.79539,0,0
1.24793,DL,124,7,0,1,12,1,0,3,3,1664,4,1,1,-5.01488,0,0
1.24793,DL,124,7,0,1,12,1,0,2,2,2629,6,1,1,-3.08691,0,0
1.24793,DL,124,7,0,1,12,3,0,4,4,8412,14,1,1,3.76245,0,0
1.24793,DL,124,7,0,1,12,3,0,3,3,2629,6,1,1,-14.3641,1,1
1.24793,DL,124,7,0,1,12,3,0,2,2,2629,6,1,1,-0.861121,0,0
1.24893,DL,124,8,0,1,12,1,0,4,4,8412,14,1,1,6.08114,0,0
1.24893,DL,124,8,0,1,12,1,0,3,3,1664,4,1,1,-4.09335,0,0
1.24893,DL,124,8,0,1,12,1,0,1,1,1664,4,1,1,-6.31225,0,3.33067e-16
1.24893,DL,124,8,0,1,12,3,0,5,5,19712,24,1,1,8.39682,0,0
1.24893,DL,124,8,0,1,12,3,0,4,4,19712,24,1,1,1.97921,1,1
1.24893,DL,124,8,0,1,12,3,0,3,3,19712,24,1,1,-15.045,1,1
1.24993,DL,124,9,0,1,12,1,0,4,4,19712,24,1,1,6.24167,0,0
1.24993,DL,124,9,0,1,12,1,0,2,2,22338,26,1,1,-5.10868,1,1
1.24993,DL,124,9,0,1,12,1,0,1,1,1664,4,1,1,-7.40144,0,0.00011685
1.24993,DL,124,9,0,1,12,3,0,5,5,19712,24,1,1,9.87342,0,0
1.24993,DL,124,9,0,1,12,3,0,4,4,19712,24,1,1,4.94826,1,1
1.24993,DL,124,9,0,1,12,3,0,2,2,19712,24,1,1,-4.25,1,1
1.25086,DL,125,0,0,1,11,3,0,5,5,17083,22,1,1,60.5923,0,0
1.25086,DL,125,0,0,1,11,3,0,3,3,17083,22,1,1,-13.4121,1,1
1.25086,DL,125,0,0,1,11,3,0,2,2,19712,24,1,1,-6.8536,1,1
1.25093,DL,125,0,0,1,12,1,0,3,3,19712,24,1,1,40.2967,0,0
1.25093,DL,125,0,0,1,12,1,0,2,2,19712,24,1,1,51.5276,0,0
1.25093,DL,125,0,0,1,12,1,0,1,1,19712,24,1,1,58.9746,0,0
1.25193,DL,125,1,0,1,12,1,0,4,4,19712,24,1,1,4.46486,0,9.06148e-05
1.25193,DL,125,1,0,1,12,1,0,3,3,17083,22,1,1,-3.87173,1,1
1.25193,DL,125,1,0,1,12,1,0,1,1,19712,24,1,1,-8.11151,1,1
1.25193,DL,125,1,0,1,12,3,0,4,4,14456,20,1,1,2.5179,1,1
1.25193,DL,125,1,0,1,12,3,0,3,3,8412,14,1,1,-15.2151,1,1
1.25193,DL,125,1,0,1,12,3,0,2,2,14456,20,1,1,-1.92625,1,1
1.25293,DL,125,2,0,1,12,1,0,4,4,17083,22,1,1,5.89845,0,5.10703e-15
1.25293,DL,125,2,0,1,12,1,0,2,2,19712,24,1,1,-4.79157,1,1
1.25293,DL,125,2,0,1,12,1,0,1,1,14456,20,1,1,-7.54719,1,1
1.25293,DL,125,2,0,1,12,3,0,5,5,17083,22,1,1,9.22059,0,0
1.25293,DL,125,2,0,1,12,3,0,3,3,2629,6,1,2,-12.4776,1,1
1.25293,DL,125,2,0,1,12,3,0,2,2,14456,20,1,1,-5.82054,1,1
1.25386,DL,125,3,0,1,11,1,0,3,3,14456,20,1,1,-3.86358,1,1
1.25386,DL,125,3,0,1,11,1,0,2,2,14456,20,1,1,-3.40057,1,1
1.25386,DL,125,3,0,1,11,3,0,4,4,19712,24,1,2,2.46293,1,1
1.25386,DL,125,3,0,1,11,3,0,3,3,19712,24,1,2,38.6442,1,1
1.25493,DL,125,4,0,1,12,1,0,2,2,22338,26,1,2,0.677439,1,1
1.25493,DL,125,4,0,1,12,3,0,4,4,19712,24,1,2,-1.18137,1,1
1.25493,DL,125,4,0,1,12,3,0,3,3,11827,18,1,1,58.5528,0,0
1.25493,DL,125,4,0,1,12,3,0,2,2,19712,24,1,2,57.4203,0,0
1.25514,DL,125,5,0,1,1,1,0,4,4,2163,12,1,0,63.8632,0,0
1.25536,DL,125,5,0,2,3,1,0,3,3,964,2,1,0,55.7767,0,0
1.25564,DL,125,5,0,5,4,1,0,2,2,1286,2,1,0,55.23,0,0
1.25593,DL,125,5,0,1,12,3,0,4,4,14456,20,1,1,18.2125,0,0
1.25593,DL,125,5,0,1,12,3,0,3,3,17083,22,1,2,8.97553,1,1
1.25593,DL,125,5,0,1,12,3,0,2,2,19712,24,1,2,7.29359,1,1
1.25593,DL,125,5,0,9,4,1,0,1,1,935,0,1,0,64.5702,0,0
1.25693,DL,125,6,0,1,12,1,0,3,3,17083,22,1,2,-1.90972,1,1
1.25693,DL,125,6,0,1,12,1,0,1,1,19712,24,1,2,-4.33026,1,1
1.25693,DL,125,6,0,1,12,3,0,4,4,14456,20,1,2,0.133601,1,0.982589
1.25693,DL,125,6,0,1,12,3,0,3,3,8412,14,1,2,58.6102,0,0
1.25693,DL,125,6,0,1,12,3,0,2,2,14456,20,1,2,-7.37207,1,1
1.25793,DL,125,7,0,1,12,1,0,2,2,19712,24,1,2,-3.98803,1,1
1.25793,DL,125,7,0,1,12,1,0,1,1,14456,20,1,2,-7.01099,1,1
1.25793,DL,125,7,0,1,12,3,0,3,3,2629,6,1,3,-13.6725,1,1
1.25793,DL,125,7,0,1,12,3,0,2,2,14456,20,1,2,-4.60751,1,1
1.25893,DL,125,8,0,1,12,1,0,3,3,14456,20,1,2,-4.38712,1,1
1.25893,DL,125,8,0,1,12,1,0,2,2,14456,20,1,2,-4.07415,1,1
1.25893,DL,125,8,0,1,12,3,0,4,4,19712,24,1,3,3.61691,0,8.07787e-07
1.25893,DL,125,8,0,1,12,3,0,3,3,19712,24,1,3,39.3921,1,1
1.25993,DL,125,9,0,1,12,1,0,2,2,22338,26,1,3,-4.60865,1,1
1.25993,DL,125,9,0,1,12,3,0,4,4,19712,24,1,3,4.91815,0,3.90799e-14
1.26036,DL,126,0,0,1,4,1,0,3,3,1286,2,1,0,58.9268,0,0
1.26064,DL,126,0,0,5,4,1,0,2,2,5141,8,1,0,58.3361,0,2.48431e-06
1.26093,DL,126,0,0,1,12,3,0,3,3,17083,22,1,3,7.88203,0,0
1.26093,DL,126,0,0,1,12,3,0,2,2,19712,24,1,3,7.6851,0,5.0413e-12
1.26093,DL,126,0,0,9,4,1,0,1,1,935,0,1,0,67.5568,0,0
1.26186,DL,126,1,0,1,11,1,0,3,3,17083,22,1,3,56.9643,1,1
1.26186,DL,126,1,0,1,11,1,0,1,1,19712,24,1,3,-7.63221,1,1
1.26193,DL,126,1,0,1,12,3,0,4,4,14456,20,1,3,59.1327,0,0
1.26193,DL,126,1,0,1,12,3,0,2,2,14456,20,1,3,48.4369,0,0
1.26293,DL,126,2,0,1,12,1,0,2,2,19712,24,1,3,64.304,0,0
1.26293,DL,126,2,0,1,12,1,0,1,1,14456,20,1,3,-12.0344,1,1
1.26293,DL,126,2,0,1,12,3,0,2,2,14456,20,1,3,0.323249,1,1
1.26329,DL,126,3,0,1,3,3,0,5,5,10514,16,1,0,62.8473,0,0
1.2635,DL,126,3,0,4,3,3,0,4,4,6483,12,1,0,65.0381,0,0
1.26371,DL,126,3,0,7,3,3,0,3,3,700,0,1,0,53.9952,0,0
1.26386,DL,126,3,0,10,2,3,0,2,2,641,2,1,0,59.4613,0,0
1.26393,DL,126,3,0,1,12,1,0,3,3,14456,20,1,3,50.3942,0,0
1.26393,DL,126,3,0,1,12,1,0,2,2,14456,20,1,3,52.6822,0,0
1.26429,DL,126,4,0,1,3,3,0,5,5,10514,16,1,0,8.38486,1,0.465342
1.26436,DL,126,4,0,1,4,1,0,3,3,1286,2,1,0,10.4764,0,0
1.2645,DL,126,4,0,4,3,3,0,4,4,3854,8,1,0,18.1642,0,0
1.26464,DL,126,4,0,5,4,1,0,2,2,1286,2,1,0,9.96122,0,0
1.26471,DL,126,4,0,7,3,3,0,3,3,700,0,1,0,7.36152,0,0
1.26493,DL,126,4,0,9,4,1,0,1,1,935,0,1,0,18.9844,0,0
1.26493,DL,126,4,0,10,3,3,0,2,2,964,2,1,0,-3.20574,0,0
1.26529,DL,126,5,0,1,3,3,0,5,5,10514,16,1,0,8.37307,0,0.523215
1.26536,DL,126,5,0,1,4,1,0,3,3,1286,2,1,0,10.3933,0,0
1.2655,DL,126,5,0,4,3,3,0,4,4,6483,12,1,0,18.1763,0,0
1.26564,DL,126,5,0,5,4,1,0,2,2,1286,2,1,0,9.97432,0,0
1.26571,DL,126,5,0,7,3,3,0,3,3,700,0,1,0,7.48149,0,0
1.26593,DL,126,5,0,9,4,1,0,1,1,935,0,1,0,19.0003,0,0
1.26593,DL,126,5,0,10,3,3,0,2,2,964,2,1,0,-3.20704,0,0
1.26629,DL,126,6,0,1,3,3,0,5,5,10514,16,1,0,8.37231,0,0.52795
1.26636,DL,126,6,0,1,4,1,0,3,3,5141,8,1,0,10.3637,0,0
1.2665,DL,126,6,0,4,3,3,0,4,4,6483,12,1,0,18.167,0,0
1.26664,DL,126,6,0,5,4,1,0,2,2,5141,8,1,0,9.98255,0,0
1.26671,DL,126,6,0,7,3,3,0,3,3,8412,14,1,0,7.5202,0,0
1.26693,DL,126,6,0,9,4,1,0,1,1,5141,8,1,0,19.0277,0,0
1.26693,DL,126,6,0,10,3,3,0,2,2,8412,14,1,0,-3.1699,1,1
1.26729,DL,126,7,0,1,3,3,0,5,5,10514,16,1,0,8.44611,0,0.219443
1.26736,DL,126,7,0,1,4,1,0,3,3,1286,2,1,0,10.3107,0,0
1.2675,DL,126,7,0,4,3,3,0,4,4,24179,28,1,0,18.1661,1,1
1.26764,DL,126,7,0,5,4,1,0,2,2,5141,8,1,0,10.0409,0,0
1.26771,DL,126,7,0,7,3,3,0,3,3,8412,14,1,0,7.55464,0,0
1.26793,DL,126,7,0,9,4,1,0,1,1,1286,2,1,0,19.0461,0,0
1.26793,DL,126,7,0,10,3,3,0,2,2,24179,28,1,0,-3.24983,1,1
1.26829,DL,126,8,0,1,3,3,0,5,5,10514,16,1,0,8.47768,0,0.134944
1.26836,DL,126,8,0,1,4,1,0,3,3,1286,2,1,0,10.2532,0,0
1.2685,DL,126,8,0,4,3,3,0,4,4,24179,28,1,0,18.2163,1,1
1.26864,DL,126,8,0,5,4,1,0,2,2,5141,8,1,0,10.0561,0,0
1.26871,DL,126,8,0,7,3,3,0,3,3,8412,14,1,0,7.50099,0,0
1.26893,DL,126,8,0,9,4,1,0,1,1,3505,6,1,0,19.0445,0,0
1.26893,DL,126,8,0,10,3,3,0,2,2,2629,6,1,0,-3.37286,1,1
1.26936,DL,126,9,0,1,4,1,0,3,3,32237,28,1,0,60.4002,1,1
1.26964,DL,126,9,0,5,4,1,0,2,2,32237,28,1,0,60.1471,1,1
1.26993,DL,126,9,0,1,12,3,0,5,5,10514,16,1,1,20.2556,0,0
1.26993,DL,126,9,0,9,4,1,0,1,1,3505,6,1,0,69.3166,0,0
1.27029,DL,127,0,0,1,3,3,0,5,5,8412,14,1,0,8.71904,0,0
1.27036,DL,127,0,0,1,4,1,0,3,3,15770,18,1,0,10.2155,1,0.981847
1.2705,DL,127,0,0,4,3,3,0,4,4,22338,26,1,0,18.2873,0,0.00866655
1.27064,DL,127,0,0,5,4,1,0,2,2,14017,16,1,0,10.0011,0,0
1.27071,DL,127,0,0,7,3,3,0,3,3,8412,14,1,0,7.42736,0,0
1.27086,DL,127,0,0,10,2,3,0,2,2,1110,4,1,0,-3.54178,1,0.965404
1.27093,DL,127,0,0,9,4,1,0,1,1,29787,26,1,0,62.1452,0,0
1.27136,DL,127,1,0,1,4,1,0,3,3,14017,16,1,0,60.326,0,0
1.27164,DL,127,1,0,5,4,1,0,2,2,14017,16,1,0,60.1709,0,0
1.27193,DL,127,1,0,1,12,3,0,2,2,8412,14,1,1,12.2784,0,0
1.27193,DL,127,1,0,9,4,1,0,1,1,29787,26,1,0,69.2211,1,1
1.27236,DL,127,2,0,1,4,1,0,3,3,14017,16,1,0,58.5078,1,1
1.27264,DL,127,2,0,5,4,1,0,2,2,14017,16,1,0,58.3347,1,1
1.27293,DL,127,2,0,1,12,3,0,4,4,24179,28,1,1,17.7989,0,0
1.27293,DL,127,2,0,1,12,3,0,2,2,24179,28,1,1,8.18224,1,1
1.27293,DL,127,2,0,9,4,1,0,1,1,29787,26,1,0,67.4023,1,1
1.27336,DL,127,3,0,1,4,1,0,3,3,14017,16,1,0,58.5765,1,1
1.27364,DL,127,3,0,5,4,1,0,2,2,14017,16,1,0,58.349,1,1
1.27393,DL,127,3,0,1,12,3,0,4,4,24179,28,1,1,17.7662,0,0
1.27393,DL,127,3,0,1,12,3,0,2,2,2629,6,1,1,8.24525,0,0
1.27393,DL,127,3,0,9,4,1,0,1,1,29787,26,1,0,67.451,1,1
1.27429,DL,127,4,0,1,3,3,0,5,5,10514,16,1,0,61.3043,0,0
1.2745,DL,127,4,0,4,3,3,0,4,4,22338,26,1,0,63.4997,1,1
1.27471,DL,127,4,0,7,3,3,0,3,3,8412,14,1,0,52.1256,1,1
1.27493,DL,127,4,0,1,12,1,0,3,3,32237,28,1,1,10.9299,0,0
1.27493,DL,127,4,0,1,12,1,0,2,2,32237,28,1,1,11.7516,0,0
1.27493,DL,127,4,0,10,3,3,0,2,2,964,2,1,0,57.982,0,0
1.27593,DL,127,5,0,1,12,1,0,3,3,15770,18,1,1,63.4116,0,0
1.27593,DL,127,5,0,1,12,3,0,2,2,1110,4,1,1,-0.270843,0,0
1.27629,DL,127,6,0,1,3,3,0,5,5,10514,16,1,0,64.2005,0,0
1.2765,DL,127,6,0,4,3,3,0,4,4,22338,26,1,0,66.8175,1,1
1.27671,DL,127,6,0,7,3,3,0,3,3,8412,14,1,0,55.6028,0,0
1.27693,DL,127,6,0,1,12,1,0,1,1,29787,26,1,1,23.7048,0,0
1.27693,DL,127,6,0,10,3,3,0,2,2,964,2,1,0,59.8597,0,0
1.27793,DL,127,7,0,1,12,1,0,3,3,14017,16,1,1,63.3939,0,0
1.27793,DL,127,7,0,1,12,1,0,1,1,29787,26,1,1,65.2454,0,0
1.27793,DL,127,7,0,1,12,3,0,2,2,24179,28,1,2,0.410395,1,1
1.27829,DL,127,8,0,1,3,3,0,5,5,10514,16,1,0,61.1009,0,2.75396e-10
1.2785,DL,127,8,0,4,3,3,0,4,4,19712,24,1,0,63.5262,1,1
1.27871,DL,127,8,0,7,3,3,0,3,3,8412,14,1,0,52.1261,1,1
1.27893,DL,127,8,0,1,12,1,0,2,2,14017,16,1,1,11.7175,0,0
1.27893,DL,127,8,0,1,12,1,0,1,1,29787,26,1,1,20.7648,0,0
1.27893,DL,127,8,0,10,3,3,0,2,2,10514,16,1,0,58.0978,1,1
1.27993,DL,127,9,0,1,12,1,0,3,3,14017,16,1,1,60.4619,0,0
1.27993,DL,127,9,0,1,12,1,0,2,2,14017,16,1,1,-4.54105,1,1
1.27993,DL,127,9,0,1,12,3,0,4,4,22338,26,1,1,3.72239,0,0
1.27993,DL,127,9,0,1,12,3,0,3,3,8412,14,1,1,-13.1337,1,1
1.28029,DL,128,0,0,1,3,3,0,5,5,11827,18,1,0,8.36213,1,1
1.28036,DL,128,0,0,1,4,1,0,3,3,15770,18,1,0,10.1576,1,0.998524
1.2805,DL,128,0,0,4,3,3,0,4,4,8412,14,1,0,18.3908,0,0
1.28064,DL,128,0,0,5,4,1,0,2,2,15770,18,1,0,10.2186,1,0.983939
1.28071,DL,128,0,0,7,3,3,0,3,3,1664,4,1,0,7.51142,0,0
1.28093,DL,128,0,0,9,4,1,0,1,1,5141,8,1,0,19.0946,0,0
1.28093,DL,128,0,0,10,3,3,0,2,2,2629,6,1,0,-3.39063,1,1
1.28136,DL,128,1,0,1,4,1,0,3,3,5141,8,1,0,60.1674,0,0
1.28164,DL,128,1,0,5,4,1,0,2,2,15770,18,1,0,60.235,0,0
1.28186,DL,128,1,0,1,11,3,0,4,4,22338,26,1,1,21.9198,0,0
1.28193,DL,128,1,0,9,4,1,0,1,1,5141,8,1,0,69.1771,0,0
1.28236,DL,128,2,0,1,4,1,0,3,3,5141,8,1,0,60.2921,0,0
1.28264,DL,128,2,0,5,4,1,0,2,2,15770,18,1,0,60.3574,0,0
1.28293,DL,128,2,0,1,12,3,0,2,2,24179,28,1,3,12.5915,0,4.08322e-06
1.28293,DL,128,2,0,9,4,1,0,1,1,32237,28,1,0,69.1824,1,1
1.28336,DL,128,3,0,1,4,1,0,3,3,11214,14,1,0,55.4174,1,1
1.28364,DL,128,3,0,5,4,1,0,2,2,15770,18,1,0,55.6649,1,1
1.28393,DL,128,3,0,1,12,3,0,4,4,19712,24,1,1,16.1106,0,0
1.28393,DL,128,3,0,1,12,3,0,3,3,8412,14,1,1,5.48907,0,0
1.28393,DL,128,3,0,1,12,3,0,2,2,10514,16,1,1,9.94181,0,0
1.28393,DL,128,3,0,9,4,1,0,1,1,11214,14,1,0,64.4567,1,1
1.28493,DL,128,4,0,1,12,1,0,2,2,14017,16,1,2,60.4291,0,0
1.28493,DL,128,4,0,1,12,3,0,3,3,8412,14,1,2,-11.9067,1,1
1.28593,DL,128,5,0,1,12,1,0,3,3,15770,18,1,1,-6.62863,1,1
1.28593,DL,128,5,0,1,12,1,0,2,2,15770,18,1,1,60.3744,0,0
1.28593,DL,128,5,0,1,12,3,0,5,5,11827,18,1,1,10.363,0,0
1.28593,DL,128,5,0,1,12,3,0,2,2,2629,6,1,1,-2.80031,0,0
1.28629,DL,128,6,0,1,3,3,0,5,5,8412,14,1,0,8.3001,0,0
1.28636,DL,128,6,0,1,4,1,0,3,3,14017,16,1,0,10.1095,0,0
1.2865,DL,128,6,0,4,3,3,0,4,4,22338,26,1,0,18.5006,0,0.000215118
1.28664,DL,128,6,0,5,4,1,0,2,2,14017,16,1,0,10.2692,0,0
1.28671,DL,128,6,0,7,3,3,0,3,3,8412,14,1,0,7.71267,0,0
1.28693,DL,128,6,0,9,4,1,0,1,1,29787,26,1,0,18.8517,0,1.48662e-08
1.28693,DL,128,6,0,10,3,3,0,2,2,964,2,1,0,-3.40565,0,0
1.28729,DL,128,7,0,1,3,3,0,5,5,8412,14,1,0,63.9735,0,0
1.2875,DL,128,7,0,4,3,3,0,4,4,24179,28,1,0,66.5798,1,1
1.28771,DL,128,7,0,7,3,3,0,3,3,8412,14,1,0,55.8142,0,0
1.28793,DL,128,7,0,1,12,1,0,1,1,32237,28,1,1,23.6637,0,0
1.28793,DL,128,7,0,10,3,3,0,2,2,964,2,1,0,59.9371,0,0
1.28829,DL,128,8,0,1,3,3,0,5,5,8412,14,1,0,60.9308,0,0
1.2885,DL,128,8,0,4,3,3,0,4,4,24179,28,1,0,63.382,1,1
1.28871,DL,128,8,0,7,3,3,0,3,3,8412,14,1,0,52.3994,1,1
1.28893,DL,128,8,0,1,12,1,0,3,3,11214,14,1,1,11.8717,0,0
1.28893,DL,128,8,0,1,12,1,0,1,1,11214,14,1,1,19.7474,0,0
1.28893,DL,128,8,0,10,3,3,0,2,2,14456,20,1,0,58.1232,1,1
1.28993,DL,128,9,0,1,12,1,0,2,2,15770,18,1,1,60.5394,1,0.503155
1.28993,DL,128,9,0,1,12,3,0,3,3,8412,14,1,3,-11.8025,1,1
1.29029,DL,129,0,0,1,3,3,0,5,5,8412,14,1,0,64.05,0,0
1.2905,DL,129,0,0,4,3,3,0,4,4,17083,22,1,0,66.7515,1,0.983794
1.29071,DL,129,0,0,7,3,3,0,3,3,700,0,1,0,55.8724,0,0
1.29093,DL,129,0,0,1,12,1,0,3,3,15770,18,1,2,14.9071,0,0
1.29093,DL,129,0,0,10,3,3,0,2,2,10514,16,1,0,59.9278,0,0.0328482
1.29129,DL,129,1,0,1,3,3,0,5,5,10514,16,1,0,8.46048,0,0.1771
1.29136,DL,129,1,0,1,4,1,0,3,3,2221,4,1,0,10.3004,0,0
1.2915,DL,129,1,0,4,3,3,0,4,4,17083,22,1,0,18.5979,0,0
1.29164,DL,129,1,0,5,4,1,0,2,2,3505,6,1,0,10.4744,0,0
1.29171,DL,129,1,0,7,3,3,0,3,3,700,0,1,0,7.71011,0,0
1.29193,DL,129,1,0,9,4,1,0,1,1,2221,4,1,0,19.0263,0,0
1.29193,DL,129,1,0,10,3,3,0,2,2,1664,4,1,0,-3.14974,0,0.052044
1.29236,DL,129,2,0,1,4,1,0,3,3,14017,16,1,0,60.5947,0,0
1.29264,DL,129,2,0,5,4,1,0,2,2,14017,16,1,0,60.6118,0,0
1.29293,DL,129,2,0,1,12,3,0,4,4,24179,28,1,1,22.2992,0,0
1.29293,DL,129,2,0,9,4,1,0,1,1,29787,26,1,0,69.2326,1,1
1.29336,DL,129,3,0,1,4,1,0,3,3,14017,16,1,0,55.6825,1,1
1.29364,DL,129,3,0,5,4,1,0,2,2,14017,16,1,0,55.8255,1,1
1.29393,DL,129,3,0,1,12,3,0,4,4,24179,28,1,1,16.3188,0,0
1.29393,DL,129,3,0,1,12,3,0,3,3,8412,14,1,1,5.46348,0,0
1.29393,DL,129,3,0,1,12,3,0,2,2,14456,20,1,1,9.80595,0,0
1.29393,DL,129,3,0,9,4,1,0,1,1,32237,28,1,0,64.5344,1,1
1.29429,DL,129,4,0,1,3,3,0,5,5,11827,18,1,0,64.0363,0,0
1.2945,DL,129,4,0,4,3,3,0,4,4,6483,12,1,0,66.7083,0,0
1.29471,DL,129,4,0,7,3,3,0,3,3,1664,4,1,0,55.7635,0,0
1.29493,DL,129,4,0,1,12,1,0,2,2,15770,18,1,2,15.2653,0,0
1.29493,DL,129,4,0,10,3,3,0,2,2,2629,6,1,0,59.821,0,0
1.29536,DL,129,5,0,1,4,1,0,3,3,15770,18,1,0,60.5547,0,0
1.29564,DL,129,5,0,5,4,1,0,2,2,3505,6,1,0,60.666,0,0
